time,tavg,tmin,tmax,prcp
13-01-1991,13.1,6.9,21.4,0.0
14-01-1991,12.7,18.795858694354934,21.9,0.0
15-01-1991,11.5,3.8,21.9,0.0
16-01-1991,11.4,18.795858694354934,21.1,0.0
17-01-1991,13.4,18.795858694354934,21.1,0.0
18-01-1991,12.8,4.5,21.7,0.0
19-01-1991,10.6,4.4,21.7,0.0
20-01-1991,13.7,18.795858694354934,22.5,0.0
21-01-1991,13.2,18.795858694354934,23.9,0.0
22-01-1991,13.3,18.795858694354934,24.9,0.0
23-01-1991,13.2,6.3,24.9,0.0
24-01-1991,15.7,18.795858694354934,25.5,0.0
25-01-1991,15.4,18.795858694354934,25.7,0.0
26-01-1991,17.9,18.795858694354934,32.493404893143804,0.0
27-01-1991,17.5,10.1,26.2,0.0
28-01-1991,17.8,9.8,27.9,0.0
29-01-1991,18.3,18.795858694354934,29.2,0.0
30-01-1991,18.0,10.5,27.5,0.0
31-01-1991,19.0,9.3,28.1,0.0
01-02-1991,19.5,18.795858694354934,28.1,0.0
02-02-1991,14.8,9.5,25.0,0.0
03-02-1991,16.3,6.7,24.8,0.0
04-02-1991,16.8,7.8,27.1,0.0
05-02-1991,17.3,18.795858694354934,27.1,0.0
06-02-1991,17.3,10.4,28.0,0.0
07-02-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
08-02-1991,20.5,12.0,28.7,0.0
09-02-1991,18.2,12.6,29.5,0.0
10-02-1991,21.7,18.795858694354934,31.4,0.0
11-02-1991,22.8,18.795858694354934,31.4,0.0
12-02-1991,20.6,8.6,29.5,0.0
13-02-1991,19.4,18.795858694354934,26.5,0.0
14-02-1991,19.7,18.795858694354934,27.5,0.0
15-02-1991,18.3,18.795858694354934,27.5,0.0
16-02-1991,16.9,9.2,26.1,0.0
17-02-1991,18.3,18.795858694354934,26.1,0.0
18-02-1991,17.7,18.795858694354934,26.8,0.0
19-02-1991,18.1,18.795858694354934,24.7,0.0
20-02-1991,18.3,18.795858694354934,32.493404893143804,0.0
21-02-1991,21.7,11.0,29.7,0.0
22-02-1991,23.7,18.795858694354934,32.9,0.0
23-02-1991,20.8,18.795858694354934,26.9,0.0
24-02-1991,21.5,18.795858694354934,32.493404893143804,0.0
25-02-1991,19.5,16.6,30.2,6.9
26-02-1991,17.4,18.795858694354934,25.2,24.4
27-02-1991,19.5,18.795858694354934,26.8,1.0
28-02-1991,22.4,15.8,27.6,0.0
01-03-1991,19.9,12.9,28.5,0.0
02-03-1991,19.7,10.7,28.3,0.0
03-03-1991,21.3,18.795858694354934,31.1,0.0
04-03-1991,21.0,16.7,28.3,0.0
05-03-1991,19.9,18.795858694354934,28.3,8.9
06-03-1991,19.9,14.6,27.3,0.0
07-03-1991,18.9,18.795858694354934,26.8,0.0
08-03-1991,18.4,18.795858694354934,32.493404893143804,0.0
09-03-1991,21.4,14.9,31.2,0.0
10-03-1991,24.3,14.8,33.3,0.0
11-03-1991,24.4,18.795858694354934,33.7,0.0
12-03-1991,25.0,15.3,33.7,0.0
13-03-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
14-03-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
15-03-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
16-03-1991,24.3,17.1,33.6,0.0
17-03-1991,24.1,18.795858694354934,34.1,0.0
18-03-1991,26.0,13.3,32.493404893143804,0.0
19-03-1991,26.7,18.795858694354934,32.493404893143804,0.0
20-03-1991,25.3,17.5,37.4,0.0
21-03-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
22-03-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
